rowid,plantid,date_md,date,height_true,height_est_cm,height_sam,plant_uid,max_gust,measurement_sd_cm,is_endpoint,online_sequence_number,elapsed_days,predictive_mean_cm,predictive_sd_cm,predictive_q025_cm,predictive_q975_cm,predictive_log_score,predictive_pit,last_observation_prediction_cm,linear_extrapolation_prediction_cm,posterior_mean_cm,posterior_sd_cm,posterior_q025_cm,posterior_q10_cm,posterior_median_cm,posterior_q90_cm,posterior_q975_cm,posterior_growth_mean_cm_day,posterior_growth_sd_cm_day,outlier_posterior_probability,effective_sample_size,ewma_cm,running_median3_cm,holt_cm,gaussian_kalman_cm
C_011,p1,07_18,2021-07-18,100,136.61853611650486,108.546234174757,C_011_p1,8,12.0,False,2,7.0,110.71201575206804,56.03974032977582,0.8741247057074304,220.54990679842865,-4.992269385323838,0.4845858171506903,99.396743171521,99.396743171521,107.71853748850616,14.481603394221038,81.4806550031701,91.79902997050073,107.5226864047056,123.51398254401272,133.90641251867194,3.4831930423739035,1.221206283525222,0.0472480574784193,1545.1416759943058,103.97148867313899,103.97148867313899,103.97148867313899,108.26709488469234
C_011,p1,07_30,2021-07-30,196,211.8938939158576,225.826073398058,C_011_p1,11,17.39999999946,True,3,12.0,149.21339351185665,37.76795841416996,75.18819502008353,223.23859200362975,-6.535845277977848,0.9787458861910026,108.546234174757,124.23107589459016,204.01211924789143,23.381345556334534,141.15741103813534,176.394966424447,207.06302876180845,230.0944077516335,239.53902981386884,0.3538500180663223,1.3980872639111073,0.1390211381087371,632.284963770097,164.89878103559852,108.546234174757,165.68302312159017,219.22284875158618
C_011,p2,07_11,2021-07-11,86,106.67474737864076,84.0089628478964,C_011_p2,18,29.9999999982,False,1,0.0,,,,,,,,,83.43587320960765,29.431865122615555,25.061623617969985,45.814688114656605,83.06786640318825,120.91217364993602,141.25326657095226,1.3804106200502904,5.64354874675232,,5000.0,84.0089628478964,84.0089628478964,84.0089628478964,84.0089628478964
C_011,p2,07_18,2021-07-18,110,126.01344427184466,107.29857631068,C_011_p2,8,12.0,False,2,7.0,93.34766520232722,54.937881408529314,-14.330582358390233,201.0259127630447,-5.0866249898880085,0.6002289421311885,84.0089628478964,84.0089628478964,105.6116985387914,14.894762682583387,77.83513958457105,89.3671534379473,105.74702909116834,121.22087631970648,131.80881288430757,3.5964582177598463,1.2610320443743352,0.05067024237665,1406.8034962061563,95.6537695792882,95.6537695792882,95.6537695792882,106.58803993596993
C_011,p2,07_30,2021-07-30,196,210.4382930744337,231.648476763754,C_011_p2,11,17.39999999946,True,3,12.0,148.83941591143935,37.60678176442377,75.13012365316875,222.54870816970995,-6.86624442398878,0.9861663383977308,107.29857631068,147.2236279611662,205.63880851149685,24.943945917003983,137.7420304142978,172.69479570512658,209.4347664801476,231.84629601653495,244.521578561806,0.230867862460984,1.436168618843388,0.1736636819766068,500.0292160532239,163.65112317152108,107.29857631068,165.6473757540454,225.57554463053106
C_011,p3,07_11,2021-07-11,86,94.19816873786408,76.1071297087379,C_011_p3,18,29.9999999982,False,1,0.0,,,,,,,,,76.38714801809172,30.011646897602663,16.9359565471024,37.98328618060102,76.65029213095903,114.98732893800803,135.63899640627616,1.50911886984455,5.7170030963343,,5000.0,76.1071297087379,76.1071297087379,76.1071297087379,76.1071297087379
C_011,p3,07_18,2021-07-18,110,127.67698809061488,118.111611132686,C_011_p3,8,12.0,False,2,7.0,87.43983644629628,55.00557860874484,-20.371097626843607,195.25077051943617,-5.222722407218133,0.7114453445422348,76.1071297087379,76.1071297087379,115.77448999426107,15.493208648187476,85.22954378366668,99.84624811309722,116.6050242383611,131.71254726595532,140.89087127984195,3.0691290755239518,1.1667316413795337,0.053888907717276,1225.968431749989,97.10937042071194,97.10937042071194,97.10937042071194,116.83010802829821
C_011,p3,07_30,2021-07-30,196,216.676582394822,215.013038576052,C_011_p3,11,17.39999999946,True,3,12.0,152.3390309440223,37.69323840719665,78.46028366591688,226.21777822212772,-5.904146944182591,0.9518176277649222,118.111611132686,190.11929357373987,198.56581631367948,19.79779460705963,149.6129704624379,176.26214383316702,199.74262965328117,221.0678429812592,231.2233159732033,0.4645620327015403,1.439239515957612,0.0914285459997742,1040.8549025748705,156.06120449838198,118.111611132686,159.66158862043466,211.9104233175412
C_021,p3,07_02,2021-07-02,48,75.89918673139158,45.3315690614887,C_021_p3,11,17.39999999946,True,1,0.0,,,,,,,,,45.32380623073142,17.217020567607015,11.602822363908004,22.96302585297471,45.04169099572586,67.26471967400393,79.1492251338245,1.5917443495764148,5.746414018350305,,5000.0,45.3315690614887,45.3315690614887,45.3315690614887,45.3315690614887
C_021,p4,07_02,2021-07-02,40,76.52301566343041,74.4435858899676,C_021_p4,11,17.39999999946,False,1,0.0,,,,,,,,,74.59146536670019,17.591258870387357,39.11162591478943,52.2363073770799,74.97892898529388,97.14377443025066,108.4010938347158,1.562472481884231,5.7098879991873925,,5000.0,74.4435858899676,74.4435858899676,74.4435858899676,74.4435858899676
C_021,p4,07_11,2021-07-11,58,95.8617125566343,88.167822394822,C_021_p4,18,29.9999999982,False,2,9.0,88.70717125130702,66.46913209139646,-41.57232764783004,218.98667015044407,-5.201940413272649,0.4967629079120367,74.4435858899676,74.4435858899676,83.13323470650634,28.952084307540925,28.8057054796329,46.83798174759638,82.18109249507168,120.2716636989627,142.48102733509074,4.634699748077574,1.537778835690324,0.0551582921016333,2965.8722736057844,81.3057041423948,81.3057041423948,81.3057041423948,86.42346150813181
C_021,p4,07_18,2021-07-18,114,97.31731339805825,126.013444271845,C_021_p4,8,12.0,False,3,7.0,116.06425212992026,35.21036048960991,47.05194557028484,185.07655868955567,-4.55411962410172,0.6112445889413158,88.167822394822,98.8422285652643,125.27467197494764,12.535409672582578,100.7700098073304,109.98213651043804,125.27959311014224,140.12169806421207,148.6296152594161,2.6895606574652926,1.0479293162374503,0.0360511044515355,1223.070324430548,103.6595742071199,88.167822394822,104.19329451564201,124.66316838849818
C_021,p4,07_30,2021-07-30,110,86.92016453074433,104.387374627832,C_021_p4,11,17.39999999946,True,4,12.0,157.7875390576832,37.15499700797203,84.96374492205803,230.6113331933084,-5.554851932172059,0.0753267534836782,126.013444271845,190.8916532038845,117.84925604210189,18.422866933582853,86.79649116475295,96.91863870025598,116.27521255551416,139.4741569981213,159.04749106711145,3.024996070406148,1.4459374190127303,0.0725970133413949,1372.6126488951495,104.02347441747595,104.387374627832,108.945880773124,110.92498760136269
C_024,p1,07_02,2021-07-02,60,59.67963449838187,50.7380864724919,C_024_p1,11,17.39999999946,False,1,0.0,,,,,,,,,51.270485680034106,17.069251330167013,17.316262124129125,29.476657794497143,51.56742089481868,73.14545979090907,85.11622267857199,1.4129121063956005,5.700532836970765,,5000.0,50.7380864724919,50.7380864724919,50.7380864724919,50.7380864724919
C_024,p1,07_11,2021-07-11,62,103.97148867313916,69.452954433657,C_024_p1,18,29.9999999982,False,2,9.0,66.58111533615057,64.21235458123036,-59.275099643060926,192.4373303153621,-5.206074481427035,0.5178363838948339,50.7380864724919,50.7380864724919,63.358529983536656,29.85335117835293,0.0,24.66075678500843,62.80052170137603,102.11488515369123,122.38199651694124,5.145135874057755,1.318251152042663,0.0565225788227653,3019.518899125468,60.09552045307445,60.09552045307445,60.09552045307445,67.07428049726128
C_024,p1,07_18,2021-07-18,100,121.43869877022654,113.536865631068,C_024_p1,8,12.0,False,3,7.0,99.9730658532948,37.383618016041446,26.70117454185357,173.24495716473604,-4.605946119419984,0.641633077311999,69.452954433657,84.00896284789653,112.08856171236276,12.684400159419331,88.18353493695304,97.12347856446304,112.29754299069933,127.37920657545232,135.56699496071147,3.197601765777232,1.1291071092018938,0.0370486976612497,1165.8667925856091,86.81619304207122,69.452954433657,87.54399346278319,112.01529917993673
C_024,p1,07_30,2021-07-30,116,137.2423650485437,113.952751585761,C_024_p1,11,17.39999999946,True,4,12.0,150.7048913661083,37.49624229408485,77.21225646970201,224.1975262625146,-5.033268197026611,0.1635047382212019,113.536865631068,189.1092848266297,122.63342665722456,16.992631649786986,91.07941149170875,101.51145078986652,122.0847348033296,143.21463704602957,157.37603278569085,2.846630484217976,1.4088459497933288,0.0506964560815262,2140.007438599468,100.38447231391612,113.536865631068,106.45195133148431,118.80921257813188
C_024,p2,07_02,2021-07-02,70,71.11649825242718,69.0370684789644,C_024_p2,11,17.39999999946,False,1,0.0,,,,,,,,,68.8215671013168,17.585803344215797,34.63160046595741,46.17110626649369,68.95307404886735,91.05248311597008,103.48563654287108,1.5958400642912252,5.654590540855126,,5000.0,69.0370684789644,69.0370684789644,69.0370684789644,69.0370684789644
C_024,p2,07_11,2021-07-11,54,103.5556027184466,74.8594718446602,C_024_p2,18,29.9999999982,False,2,9.0,83.79305039009816,65.62888735233398,-44.83956882047645,212.4256696006728,-5.151801247941434,0.445862158131411,69.0370684789644,69.0370684789644,72.31135333783547,28.47629545051827,17.63361491202853,35.76223383704125,72.02843857754331,108.12373036684198,128.5108312973426,5.001837047462935,1.39841982113165,0.0535054215259496,3073.644642067654,71.9482701618123,71.9482701618123,71.9482701618123,74.11943995333709
C_024,p2,07_18,2021-07-18,118,116.8639532686084,121.022812815534,C_024_p2,8,12.0,False,3,7.0,107.35269819203134,35.75022756503299,37.28225216456667,177.423144219496,-4.535038333449787,0.648909643190833,74.8594718446602,79.38800779575695,119.71720982326276,12.163271852083357,95.96422711134753,104.9379365650854,120.12841937304684,134.3776735398835,142.0988007140591,2.878870409256086,1.071662005808796,0.0349679122217293,1285.325322739991,96.48554148867315,74.8594718446602,96.71196828622799,119.17055758156738
C_024,p2,07_30,2021-07-30,112,122.6863566343042,122.270470679612,C_024_p2,11,17.39999999946,True,4,12.0,154.63996974186563,37.02045372344352,82.07988044391634,227.2000590398149,-4.927847027673562,0.1909589466424552,121.022812815534,200.15996876560337,130.23566163975588,16.477458146859817,99.46739049945442,109.8770409581298,129.76391497383068,150.50151059943445,164.0738310839908,2.5660322617475178,1.3499061512145274,0.0472825448654975,2325.788907862933,109.37800608414258,121.022812815534,114.04695305518075,126.1733389666906
C_024,p3,07_02,2021-07-02,80,73.8197569579288,59.8875774757282,C_024_p3,11,17.39999999946,False,1,0.0,,,,,,,,,59.48479709329446,17.35273151503976,25.962210002664747,37.097596529858194,59.292266289529614,82.13827952295706,94.23493344596156,1.483164240514306,5.698597103721268,,5000.0,59.8875774757282,59.8875774757282,59.8875774757282,59.8875774757282
C_024,p3,07_11,2021-07-11,62,101.89205889967636,61.5511212944984,C_024_p3,18,29.9999999982,False,2,9.0,74.87768506315761,64.82446941286443,-52.17827498605666,201.9336451123719,-5.1174872635612445,0.4185598059673037,59.8875774757282,59.8875774757282,58.63047796847637,28.13090130525546,0.0,23.13184643100362,58.14128922127676,94.29553185617245,116.26108550842872,5.272994278864124,1.2525490944642566,0.0524755389862345,3169.8136334601704,60.719349385113304,60.719349385113304,60.719349385113304,61.33968361126323
C_024,p3,07_18,2021-07-18,118,118.9433830420712,116.863953268608,C_024_p3,8,12.0,False,3,7.0,95.57408411093618,36.87192530988729,23.305110503557103,167.84305771831526,-4.704822783302564,0.7181655413361577,61.5511212944984,62.84498870909744,114.31261733406753,13.007610151790296,89.20549945372706,99.44235976692109,114.29240992758108,129.4336446420051,137.79614944833597,3.078594825763611,1.1055104275617498,0.0398541958399925,1192.313195214197,88.79165132686066,61.5511212944984,88.8563446975906,114.54472509191072
C_024,p3,07_30,2021-07-30,118,123.93401449838188,116.448067313916,C_024_p3,11,17.39999999946,True,4,12.0,150.44139188124228,36.458780250031936,78.9821825911797,221.90060117130488,-4.951629921866884,0.1755708888283048,116.863953268608,211.6859509385102,125.04013699156236,16.35882884635391,94.8269745752242,105.31459457405003,124.37688385810876,145.36487822713943,158.78065510791407,2.74453787757889,1.350107751443334,0.0480636190184861,2278.71528456497,102.61985932038833,116.448067313916,107.56441325346478,120.92667864050465
C_029,p1,07_02,2021-07-02,60,66.54175275080905,63.2146651132686,C_029_p1,11,17.39999999946,False,1,0.0,,,,,,,,,63.29636781303012,17.325702576038513,30.090096924375864,40.88055881475691,63.35334830049053,85.60834594060333,97.51193016578056,1.4745550775614784,5.683697600780166,,5000.0,63.2146651132686,63.2146651132686,63.2146651132686,63.2146651132686
C_029,p1,07_11,2021-07-11,88,96.06965553398058,88.9995943042071,C_029_p1,18,29.9999999982,False,2,9.0,78.10582565200562,65.11118132459764,-49.51208974420575,205.723741048217,-5.240986183908369,0.566437034045872,63.2146651132686,63.2146651132686,82.51416353953427,29.469892057285392,25.70778557984651,45.58262132386054,82.1841226688091,120.42218811753372,140.3999964196809,4.645997801439973,1.545776570416518,0.0568208372566303,2894.747250819534,76.10712970873784,76.10712970873784,76.10712970873784,85.72231021406189
C_029,p1,07_18,2021-07-18,110,130.17230381877022,126.013444271845,C_029_p1,8,12.0,False,3,7.0,115.70585775477213,35.97204364838755,45.200652203932535,186.21106330561173,-4.5373680545502255,0.6127693917392001,88.9995943042071,109.0545392304926,124.6257482501677,12.285209219597794,101.233750592997,110.09224091883335,124.45398678229466,139.10144967957933,148.77086200856536,2.7013413935778914,1.0441144854208424,0.0352580274714926,1186.531457478943,101.06028699029142,88.9995943042071,102.06303423660569,124.9252046441083
C_029,p1,07_30,2021-07-30,196,210.23035009708727,203.784117799353,C_029_p1,11,17.39999999946,False,4,12.0,156.68804688419692,37.48943995539403,83.20874457162462,230.16734919676924,-5.352955020495423,0.8954871442803717,126.013444271845,189.46575850208143,191.39922465365936,17.740524806126224,154.31101136923954,170.7048181286637,191.80658908798583,213.792825897452,224.2791375975103,0.6752634079315206,1.4885631886075623,0.063396568475286,1672.74107587676,152.4222023948222,126.013444271845,158.74835587484483,199.6645459699938
C_029,p1,08_06,2021-08-06,210,212.10183689320388,213.765380711974,C_029_p1,11,17.39999999946,True,5,7.0,196.354997647578,33.18882432138481,131.30490197766375,261.4050933174922,-4.565635233831308,0.7000643895850271,203.784117799353,249.15034402373263,208.69097986400664,15.203672262079316,178.50382447592395,189.4202521604632,208.8038399663097,227.6023815330241,238.0254737858197,0.0992005620786934,1.0085513784670996,0.0368229402927115,3182.706539899077,183.0937915533981,203.784117799353,192.28174265551058,217.79780565683166
C_029,p4,07_02,2021-07-02,66,68.20529656957929,57.3922617475728,C_029_p4,11,17.39999999946,False,1,0.0,,,,,,,,,56.99915611974921,17.50751028356307,23.601589414049982,34.711586665595306,56.84574810989552,79.43238938055265,91.51623908533313,1.4881632920459784,5.719132831834729,,5000.0,57.3922617475728,57.3922617475728,57.3922617475728,57.3922617475728
C_029,p4,07_11,2021-07-11,90,107.71446226537216,88.5837083495146,C_029_p4,18,29.9999999982,False,2,9.0,72.75441488727836,65.47110691432317,-55.56895466479506,201.07778443935177,-5.314161684259275,0.5955228424672679,57.3922617475728,57.3922617475728,81.84945574478175,30.35755943751664,21.079602442528355,42.93326054144974,81.44147509284075,121.19309306716326,141.04314661720537,4.666211836950355,1.5661081284026537,0.059232714983456,2725.101569151861,72.98798504854369,72.98798504854369,72.98798504854369,84.61925178885507
C_029,p4,07_18,2021-07-18,130,143.06476841423947,128.092874045307,C_029_p4,8,12.0,False,3,7.0,114.16540929516208,36.68232048222833,42.26806114999455,186.0627574403296,-4.57180277955685,0.6479077196706307,88.5837083495146,112.84372237324708,126.68778935463126,12.314475010846996,102.48438587775732,111.5533897476244,127.4422477089455,141.2343946778591,148.91318064565243,2.6596293487549367,1.054203672906184,0.0359672937482564,1060.028945005796,100.54042954692535,88.5837083495146,101.75343024811198,127.00021687047483
C_029,p4,07_30,2021-07-30,204,217.5083543042071,220.003670032362,C_029_p4,11,17.39999999946,False,4,12.0,157.9056149730821,37.189804564899504,85.01359802587906,230.79763192028517,-5.905125987549528,0.9525165899240312,128.092874045307,195.8228723809512,203.1595788645453,19.621714771368687,154.9617544525102,180.5418209267976,205.6427261262155,225.14144088733445,234.68497569469503,0.3335432550189209,1.373653684417093,0.0923907556044544,1040.6168281648006,160.2720497896437,128.092874045307,167.47331313607606,214.86273909366224
C_029,p4,08_06,2021-08-06,200,217.9242402588997,220.835441941748,C_029_p4,11,17.39999999946,True,5,7.0,205.80529052002169,34.65046309288151,137.89038285797392,273.72019818206945,-4.565392145371723,0.6677703797646822,220.003670032362,273.6183010248108,216.86216655102515,15.463470409103891,185.9498781641868,197.3722337985779,216.749325296088,236.2063395748953,246.82304712693175,0.0080034636544534,0.9607944179509056,0.0367530987436458,3173.4366502353414,190.55374586569584,220.003670032362,201.0655934387682,227.55494078184944
C_029,p5,07_02,2021-07-02,64,75.89918673139158,81.0977611650485,C_029_p5,11,17.39999999946,False,1,0.0,,,,,,,,,81.36306788667201,17.707226754603795,46.933199265519534,58.53064916597836,81.05764649127953,103.99065471047594,117.74435799265396,1.489847090270624,5.710229725268331,,5000.0,81.0977611650485,81.0977611650485,81.0977611650485,81.0977611650485
C_029,p5,07_11,2021-07-11,100,108.96212012944984,106.050918446602,C_029_p5,18,29.9999999982,False,2,9.0,94.65137215176114,66.71924494885513,-36.11834794799492,225.4210922515172,-5.270267126896456,0.5678324630247797,81.0977611650485,81.0977611650485,99.67996011258884,29.5121282971578,43.50097213639087,62.04018909401082,99.15814629457417,136.70896837217146,159.7908888218612,4.013308418557716,1.675075745816618,0.0572142309437842,2798.322869547171,93.57433980582525,93.57433980582525,93.57433980582525,102.87935319807437
C_029,p5,07_18,2021-07-18,140,155.5413470550162,145.560084142395,C_029_p5,8,12.0,False,3,7.0,127.42289072584563,34.59034240738902,59.62581960736317,195.2199618443281,-4.60067131892641,0.6999798974850612,106.050918446602,125.45892966558804,142.7842559815051,12.416589794601284,118.86730120699384,127.78553971965036,143.11202461278944,157.6187869679746,165.715631599113,2.154683222062103,0.978083361411192,0.0370471575347884,1113.0559879857158,119.56721197411012,106.050918446602,120.53761253505942,144.35017328460256
C_029,p5,07_30,2021-07-30,204,217.9242402588997,218.340126213592,C_029_p5,11,17.39999999946,False,4,12.0,169.2971016722952,38.03268735473872,94.75303445700732,243.84116888758308,-5.410471108042105,0.9013872672264168,145.560084142395,213.29008247804012,206.34308620485604,18.22261752582553,167.33415902755482,184.72880069038283,207.3871073347508,228.4911559982853,239.8476218490004,0.2012936679741787,1.3372035775461752,0.0655746092527865,1566.3969405872906,168.95366909385106,145.560084142395,175.39197975435349,214.9284591151445
C_029,p5,08_06,2021-08-06,190,216.0527534627832,215.013038576052,C_029_p5,11,17.39999999946,True,5,7.0,207.63111718829248,33.81871240298609,141.34644087843975,273.9157934981452,-4.488284749813242,0.5863942089768422,218.340126213592,260.7951507551236,212.83187920271945,15.344865979998524,182.7458497484392,193.67458713969836,212.9226533076216,232.12490954985105,242.5916550239637,0.0556345639906047,0.96075701671456,0.0348596082402134,3397.3717101959774,191.98335383495152,215.013038576052,201.1804654303412,221.67088902033518
C_032,p1,07_02,2021-07-02,50,58.84786258899676,52.4016302912621,C_032_p1,11,17.39999999946,False,1,0.0,,,,,,,,,52.67579976224336,17.297832800451285,18.538936369263173,30.528543273906877,52.67310332344815,74.83247306826807,86.34905694009638,1.5363867555723838,5.712162782258915,,5000.0,52.4016302912621,52.4016302912621,52.4016302912621,52.4016302912621
C_032,p1,07_11,2021-07-11,88,89.83136621359223,81.5136471197411,C_032_p1,18,29.9999999982,False,2,9.0,68.98262583006385,64.71787651606455,-57.86441214142266,195.8296638015504,-5.271517871979781,0.5767653750836436,52.4016302912621,52.4016302912621,74.62455149444749,29.885681328563983,14.84242753222324,36.09415876655585,75.12396286877939,112.27585349740308,132.15524127303553,4.905095476630483,1.4690990116846292,0.0581201438791624,2819.4915493676704,66.9576387055016,66.9576387055016,66.9576387055016,77.81348766312554
C_032,p1,07_18,2021-07-18,104,114.36863754045308,96.4855414886731,C_032_p1,8,12.0,False,3,7.0,109.04468089470136,36.6562307746487,37.19846857638993,180.8908932130128,-4.626696791936033,0.3659423656498565,81.5136471197411,104.15632687522476,98.83212802839842,12.519557313746269,74.631155569437,83.7211894725775,98.1852621293969,113.35628826938348,122.3906784487478,4.037863114713383,1.3341810785893349,0.0379774539594066,1126.67408325599,81.72159009708736,81.5136471197411,82.85372408486154,96.39650090852119
C_032,p1,07_30,2021-07-30,130,124.5578434304207,118.111611132686,C_032_p1,11,17.39999999946,True,4,12.0,146.91400533217467,36.68647234392981,75.00851953807225,218.8194911262771,-4.861411923228872,0.2161987102520198,96.4855414886731,122.15164612112798,125.1530037431054,16.588696156859637,93.81499696960194,104.9959085868912,124.62050011791054,145.9309608871533,158.58335584655902,2.709404112701051,1.364109080847397,0.0453958716641344,2479.2983602334016,99.91660061488668,96.4855414886731,104.76035171418292,119.0632850478112
C_032,p2,07_02,2021-07-02,60,65.70998084142394,65.2940948867314,C_032_p2,11,17.39999999946,False,1,0.0,,,,,,,,,65.15321217991419,17.69767375430853,30.397355189044543,42.49363160471498,65.42616450142154,87.50624815410946,100.00792210227884,1.3205420334976536,5.632552156094682,,5000.0,65.2940948867314,65.2940948867314,65.2940948867314,65.2940948867314
C_032,p2,07_11,2021-07-11,76,93.57433980582525,76.5230156634304,C_032_p2,18,29.9999999982,False,2,9.0,78.14257740893828,64.82892889625428,-48.92212322772011,205.20727804559667,-5.172290240843305,0.4900346270341531,65.2940948867314,65.2940948867314,71.64134380868174,28.843561398194364,16.146684063326788,35.58373574496415,70.39220472469731,108.60639454894944,130.0507513113651,5.0155161233627,1.4318347946396,0.0546856203945216,3048.9919587151394,70.9085552750809,70.9085552750809,70.9085552750809,75.09581130159297
C_032,p2,07_18,2021-07-18,90,115.82423838187702,116.448067313916,C_032_p2,8,12.0,False,3,7.0,106.77454186989976,35.70644051098665,36.78991846836591,176.75916527143357,-4.541362392165486,0.6067730358066324,76.5230156634304,85.25662071197407,115.68073840073367,12.396287760162826,91.35893368485635,100.69319180592235,116.55893370773754,130.29049568247447,138.64378024300797,3.0375602169891054,1.0936552240949229,0.0354712964428801,1265.8435954790057,93.67831129449846,76.5230156634304,94.11499154692564,114.96252545266753
C_032,p2,07_30,2021-07-30,120,136.41059313915858,134.331163365696,C_032_p2,11,17.39999999946,True,4,12.0,152.55895268468618,37.50698894193904,79.04525435848566,226.0726510108867,-4.6832910411820885,0.313489323056961,116.448067313916,184.89101300046275,138.44577811163444,16.258923249488756,107.22902594958788,118.80885111792811,138.1731084267004,158.86014787587763,170.58710565682458,2.3097681162426698,1.293125492992421,0.0399109366751744,2879.368475447087,114.00473733009723,116.448067313916,118.80019944909863,136.24406004829262
C_032,p4,07_02,2021-07-02,56,74.44358588996764,71.1164982524272,C_032_p4,11,17.39999999946,False,1,0.0,,,,,,,,,71.01278974220526,17.554416566524978,36.01270211500134,48.21377663720205,71.28304853146572,93.33706261436204,104.24153844812778,1.521867149296019,5.67756576063356,,5000.0,71.1164982524272,71.1164982524272,71.1164982524272,71.1164982524272
C_032,p4,07_11,2021-07-11,78,99.39674317152104,98.9808572168285,C_032_p4,18,29.9999999982,False,2,9.0,85.85033815695118,66.34097975419148,-44.17798216126411,215.87865847516647,-5.274178429761532,0.5784480138884932,71.1164982524272,71.1164982524272,92.27755600731638,29.545335946939318,35.08644565351422,54.69542941243236,91.75381918413808,130.21862799367028,150.26925006766567,4.315800220960079,1.643840197379394,0.0574111686336133,2798.0536881174594,85.04867773462786,85.04867773462786,85.04867773462786,95.43927602263932
C_032,p4,07_18,2021-07-18,120,134.12322038834952,124.765786407767,C_032_p4,8,12.0,False,3,7.0,122.52967125373476,34.85594566401514,54.2120177522651,190.84732475520445,-4.491435193733701,0.5255758186832261,98.9808572168285,120.65313641136284,124.46991780002956,12.410737060209833,100.77603296839996,109.14164169945914,124.89167160187544,139.20078318218805,147.62924569489783,2.740373710364749,1.0341585878489477,0.034325766367344,1241.7981998908233,104.90723207119743,98.9808572168285,105.99084603092415,124.1937996664918
C_032,p4,07_30,2021-07-30,140,142.6488824595469,121.022812815534,C_032_p4,11,17.39999999946,True,4,12.0,157.24628924164233,36.95969211279325,84.80529270056756,229.68728578271708,-5.013790306207824,0.1635231725809299,124.765786407767,168.96852216366156,129.72867879689517,16.721086755391585,99.21496780127424,108.95420811814878,128.7087270761919,150.06223155944252,164.56880518623487,2.5489850494473822,1.3254636008424872,0.0500639576495854,2161.025948315364,112.96502244336571,121.022812815534,118.58301456164793,125.66303236399449
C_037,p2,07_02,2021-07-02,60,58.01609067961165,53.64928815533981,C_037_p2,11,17.39999999946,False,1,0.0,,,,,,,,,53.402072768120505,17.218266854316852,19.11874295891823,30.939961910751013,53.251950127052616,75.43552265270831,87.00095327832047,1.5854093500287036,5.650527704559088,,5000.0,53.64928815533981,53.64928815533981,53.64928815533981,53.64928815533981
C_037,p2,07_11,2021-07-11,64,86.50427857605177,63.6305510679612,C_037_p2,18,29.9999999982,False,2,9.0,69.99777371645409,63.352788459763374,-54.17369166468213,194.16923909759032,-5.1412988957642565,0.4599720159909808,53.64928815533981,53.64928815533981,59.23917297827515,28.884939534697395,0.0,21.93488206093228,58.85297409477561,96.58378805261349,117.3785433151252,5.262205558894308,1.2888980532227454,0.054003575659407,3147.942523477,58.639919611650505,58.639919611650505,58.639919611650505,62.36192496855015
C_037,p2,07_30,2021-07-30,94,94.40611171521036,107.714462265372,C_037_p2,11,17.39999999946,False,3,19.0,160.20134824046727,51.03384165106074,60.17501860438821,260.2276778765463,-5.371883330312712,0.1518638871857495,63.6305510679612,84.70210610571746,114.94791346399222,18.99791313475419,80.82643463218864,93.58550881441086,114.03177703676133,137.05530079373358,155.1493107158265,3.283966198460895,1.760062199335115,0.0576532096720139,1034.4680554701774,83.17719093851126,63.6305510679612,84.23076869039907,106.95458497009594
C_037,p2,08_06,2021-08-06,90,91.910795987055,102.307944854369,C_037_p2,11,17.39999999946,True,4,7.0,138.21528153869522,33.44693648101991,72.6592860358962,203.77127704149424,-5.004100844548469,0.141509674764564,107.714462265372,123.95590323283916,113.35887762004198,15.94225278084318,83.48179430904696,93.9464728690044,113.0087098898956,132.9786533024926,145.45270541986946,3.243997884145945,1.2787613361518035,0.0509140972008415,2252.1671869488937,92.74256789644014,102.307944854369,94.52270570742066,105.72135922260509
C_037,p3,07_02,2021-07-02,68,61.967007249190935,59.4716915210356,C_037_p3,11,17.39999999946,False,1,0.0,,,,,,,,,59.5837901306504,17.260232039779936,25.0210122259688,37.00839777497347,59.74047569803108,81.60849145045596,93.03701736221258,1.4361584525874354,5.651886971821321,,5000.0,59.4716915210356,59.4716915210356,59.4716915210356,59.4716915210356
C_037,p3,07_11,2021-07-11,66,88.58370834951457,68.6211825242718,C_037_p3,18,29.9999999982,False,2,9.0,74.11675610413256,65.06172348771433,-53.40422193178753,201.63773414005263,-5.170808866915081,0.4663425391778896,59.4716915210356,59.4716915210356,64.05033113948642,29.124023278704648,5.622279936776455,27.585792613499883,63.28672112407161,101.7157342755843,122.6705161002522,5.16677004271203,1.3261829784431862,0.0546959485697307,3073.5597384017237,64.0464370226537,64.0464370226537,64.0464370226537,67.45827526647835
C_037,p3,07_30,2021-07-30,102,95.65376957928802,109.793892038835,C_037_p3,11,17.39999999946,False,3,19.0,162.64763390105838,50.72167136411206,63.23315802739874,262.062109774718,-5.3609914556585245,0.1486977944951169,68.6211825242718,87.93677464221489,117.49665087621705,19.058869514939904,82.98221809295458,94.66602140420122,116.4649164714813,139.28658978232224,156.6610359418923,3.090861911104364,1.7855420052967033,0.0573185914101766,1052.414345273051,86.92016453074436,68.6211825242718,87.88594413664151,109.07797765113862
